"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"어린이집",KDB어린이집,서울특별시 영등포구 은행로 14,서울특별시 영등포구 여의도동 16-3,37.52712141,126.920824,영등포구청,영등포경찰서,Y,1,22,2021-06-10
"어린이집",양평3가어린이집,서울특별시 영등포구 선유서로34길 10,서울특별시 영등포구 양평동3가 36,37.526829,126.8874355,영등포구청,영등포경찰서,Y,1,7~9.5,2021-06-10
"어린이집",꿈나무어린이집,서울특별시 영등포구 대방천로 199,서울특별시 영등포구 신길동 3741-18,37.49902264,126.913041,영등포구청,영등포경찰서,Y,1,7~9.5,2021-06-10
"어린이집",영신어린이집,서울특별시 영등포구 신길로 132,서울특별시 영등포구 신길4동 239-6,37.503962,126.9106409,영등포구청,영등포경찰서,Y,1,20,2021-06-10
"어린이집",하나푸르니신길어린이집,서울특별시 영등포구 신길로40길 5,서울특별시 영등포구 신길동 232-20,37.50715227,126.911655,영등포구청,영등포경찰서,Y,3,4,2021-06-10
"어린이집",하정어린이집,서울특별시 영등포구 여의대방로 211,서울특별시 영등포구 신길7동 869,37.505832,126.922179,영등포구청,영등포경찰서,Y,2,5~12,2021-06-10
"어린이집",해태어린이집,서울특별시 영등포구 가마산로 316,서울특별시 영등포구 대림3동 777,37.49804915,126.894845,영등포구청,영등포경찰서,Y,1,6.5~8.5,2021-06-10
"어린이집",은석어린이집,서울특별시 영등포구 여의대방로23길 11,서울특별시 영등포구 신길6동 4260,37.498165,126.9187041,영등포구청,영등포경찰서,Y,1,6,2021-06-10
"어린이집",양평1동어린이집,서울특별시 영등포구 선유서로24길 21,서울특별시 영등포구 양평동1가 211-1,37.523625,126.888358,영등포구청,영등포경찰서,Y,1,5,2021-06-10
"어린이집",신이화어린이집,서울특별시 영등포구 선유로3길 23,서울특별시 영등포구 문래동5가 19-8,37.516057,126.885316,영등포구청,영등포경찰서,Y,1,9,2021-06-10
"어린이집",무지개영재어린이집,서울특별시 영등포구 당산로27길 23-2,서울특별시 영등포구 당산동3가 474-2,37.525209,126.8936102,영등포구청,영등포경찰서,Y,1,8,2021-06-10
"어린이집",남서울어린이집,서울특별시 영등포구 버드나루로14가길 35,서울특별시 영등포구 당산동 121-98,37.52867655,126.908385,영등포구청,영등포경찰서,Y,1,5.5~13,2021-06-10
"어린이집",국회어린이집,서울특별시 영등포구 의사당대로 1,서울특별시 영등포구 여의도동 1,37.5329136,126.9164036,영등포구청,영등포경찰서,Y,1,13,2021-06-10
"어린이집",구립신길5동어린이집,서울특별시 영등포구 신길로13길 20,서울특별시 영등포구 신길동 440-53,37.497564,126.906102,영등포구청,영등포경찰서,Y,1,8,2021-06-10
"유치원",돈보스꼬유치원,서울특별시 영등포구 도영로22길 22,서울특별시 영등포구 도림동 161,37.510546,126.901386,영등포구청,영등포경찰서,Y,1,7~8,2021-06-10
"유치원",영은유치원,서울특별시 영등포구 양산로 61,서울특별시 영등포구 양평동3가 8-2,37.52530199,126.890011,영등포구청,영등포경찰서,Y,1,4,2021-06-10
"유치원",윤중초등학교병설유치원,서울특별시 영등포구 여의나루로2길 14,서울특별시 영등포구 여의도동 38,37.51964065,126.9225902,영등포구청,영등포경찰서,Y,1,5~14,2021-06-10
"유치원",영중초등학교병설유치원,서울특별시 영등포구 양산로 185,서울특별시 영등포구 영등포동7가 53,37.52414258,126.9036935,영등포구청,영등포경찰서,Y,1,6~9,2021-06-10
"유치원",영림초등학교병설유치원,서울특별시 영등포구 시흥대로173길 14,서울특별시 영등포구 대림동 993-16,37.487353,126.9025151,영등포구청,영등포경찰서,Y,1,5.5~6,2021-06-10
"유치원",영등포초등학교병설유치원,서울특별시 영등포구 경인로 756,서울특별시 영등포구 문래동1가 35-2,37.512933,126.898261,영등포구청,영등포경찰서,Y,1,5~13,2021-06-10
"유치원",도신초등학교병설유치원,서울특별시 영등포구 도림로53길 32-9,서울특별시 영등포구 대림3동 741-3,37.49926879,126.9007128,영등포구청,영등포경찰서,Y,1,6~7,2021-06-10
"유치원",대동초등학교병설유치원,서울특별시 영등포구 대림로21길 6,서울특별시 영등포구 대림동 702,37.49370368,126.9001186,영등포구청,영등포경찰서,Y,1,6.5~19,2021-06-10
"유치원",당중초등학교병설유치원,서울특별시 영등포구 선유로 131,서울특별시 영등포구 양평동3가 42,37.52628887,126.8894139,영등포구청,영등포경찰서,Y,1,5~15,2021-06-10
"유치원",성미유치원,서울특별시 영등포구 신길로 93,서울특별시 영등포구 신길동 253-242,37.50168998,126.909256,영등포구청,영등포경찰서,Y,1,6.7,2021-06-10
"유치원",한신혜원유치원,서울특별시 영등포구 양평로24길 9,서울특별시 영등포구 양평동5가 76,37.54028177,126.8917467,영등포구청,영등포경찰서,Y,1,6,2021-06-10
"유치원",평화유치원,서울특별시 영등포구 선유동2로 40,서울특별시 영등포구 당산동5가 7-54,37.532337,126.8968009,영등포구청,영등포경찰서,Y,1,8.6,2021-06-10
"유치원",평강유치원,서울특별시 영등포구 신길로 27,서울특별시 영등포구 대림동 912-46,37.49493197,126.908145,영등포구청,영등포경찰서,Y,1,4.2~4.7,2021-06-10
"유치원",파랑새유치원,서울특별시 영등포구 가마산로 384,서울특별시 영등포구 대림동 670-1,37.502352,126.900249,영등포구청,영등포경찰서,Y,1,20.7,2021-06-10
"유치원",은하유치원,서울특별시 영등포구 당산로28길 11,서울특별시 영등포구 당산동3가 79,37.5249271,126.8980316,영등포구청,영등포경찰서,Y,1,7~7.4,2021-06-10
"유치원",파란나라유치원,서울특별시 영등포구 도신로8길 17,서울특별시 영등포구 대림동 652,37.50321946,126.8972605,영등포구청,영등포경찰서,Y,1,6~9,2021-06-10
"유치원",큰나무유치원,서울특별시 영등포구 도신로 31,서울특별시 영등포구 대림3동 608-1,37.506234,126.895153,영등포구청,영등포경찰서,Y,1,3~5,2021-06-10
"유치원",우성유치원,서울특별시 영등포구 도신로 68-1,서울특별시 영등포구 신길동 365,37.505742,126.900623,영등포구청,영등포경찰서,Y,1,18,2021-06-10
"유치원",신라유치원,서울특별시 영등포구 영등포로64길 8,서울특별시 영등포구 신길동 170-7,37.51469911,126.9166502,영등포구청,영등포경찰서,Y,1,7~8,2021-06-10
"어린이집",선재어린이집,서울특별시 영등포구 선유동1로 80,서울특별시 영등포구 당산동3가 560,37.5286217,126.894421,영등포구청,영등포경찰서,Y,1,4.5~15,2021-06-10
"유치원",명신유치원,서울특별시 영등포구 신길로41라길 11,서울특별시 영등포구 신길동 281-24,37.507661,126.907811,영등포구청,영등포경찰서,Y,1,5,2021-06-10
"유치원",동천유치원,서울특별시 영등포구 신길로40길 10,서울특별시 영등포구 신길동 4903-20,37.50634892,126.9121219,영등포구청,영등포경찰서,Y,1,5,2021-06-10
"유치원",청은유치원,서울특별시 영등포구 선유서로 76,서울특별시 영등포구 양평동1가 20,37.522523,126.885695,영등포구청,영등포경찰서,Y,1,7~13.5,2021-06-10
"유치원",성모유치원,서울특별시 영등포구 가마산로89길 7,서울특별시 영등포구 신길동 890,37.50555535,126.9215852,영등포구청,영등포경찰서,Y,1,6~7,2021-06-10
"유치원",침례유치원,서울특별시 영등포구 국제금융로 118,서울특별시 영등포구 여의도동 53-19,37.51773399,126.9342568,영등포구청,영등포경찰서,Y,2,33,2021-06-10
"유치원",영중유치원,서울특별시 영등포구 영중로 163,서울특별시 영등포구 영등포동8가 84,37.53107433,126.9052323,영등포구청,영등포경찰서,Y,1,5~26,2021-06-10
"유치원",에덴유치원,서울특별시 영등포구 신길로38길 21,서울특별시 영등포구 신길동 4916-15,37.50561109,126.913438,영등포구청,영등포경찰서,Y,1,5.5~15,2021-06-10
"유치원",한영교회유치원,서울특별시 영등포구 영중로41길 5,서울특별시 영등포구 영등포동8가 69,37.528458,126.904777,영등포구청,영등포경찰서,Y,1,7~17,2021-06-10
"유치원",성락유치원,서울특별시 영등포구 가마산로 410,서울특별시 영등포구 신길동 355-632,37.503707,126.902462,영등포구청,영등포경찰서,Y,1,5~18,2021-06-10
"초등학교",선유초등학교,서울특별시 영등포구 선유로43가길 14,서울특별시 영등포구 양평동3가 91,37.532816,126.892794,영등포구청,영등포경찰서,Y,4,5.8~8,2021-06-10
"초등학교",영문초등학교,서울특별시 영등포구 문래로 56,서울특별시 영등포구 문래동6가 13,37.51980714,126.8875909,영등포구청,영등포경찰서,Y,2,7~11,2021-06-10
"초등학교",영원초등학교,서울특별시 영등포구 도영로22길 31,서울특별시 영등포구 영등포동 647-2,37.51071936,126.902141,영등포구청,영등포경찰서,Y,3,7,2021-06-10
"초등학교",우신초등학교,서울특별시 영등포구 신길로 190,서울특별시 영등포구 신길동 210,37.50986625,126.911892,영등포구청,영등포경찰서,Y,6,4~5,2021-06-10
"초등학교",대방초등학교,서울특별시 영등포구 여의대방로35길 14,서울특별시 영등포구 신길7동 1444,37.50290012,126.9190202,영등포구청,영등포경찰서,Y,5,4.5~8,2021-06-10
"초등학교",신대림초등학교,서울특별시 영등포구 대림로8길 25,서울특별시 영등포구 대림동 968,37.49215502,126.905821,영등포구청,영등포경찰서,Y,5,3.7~14,2021-06-10
