"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",신성병설유치원,서울특별시 관악구 신림동 신림로 114 신성초등학교,서울특별시 관악구 신림동 117-4,37.472004,126.936752,서울특별시 관악구청,서울관악경찰서,Y,1,6~20,2021-09-23
"유치원",원당병설유치원,서울특별시 관악구 봉천동 봉천로 505 원당초등학교,서울특별시 관악구 봉천동 1669-1,37.481280,126.956249,서울특별시 관악구청,서울관악경찰서,Y,1,6~25,2021-09-23
"유치원",은천병설유치원,서울특별시 관악구 은천로 69,,37.486585,126.942678,서울특별시 관악구청,서울관악경찰서,Y,1,6~20,2021-09-23
"유치원",청룡병설유치원,서울특별시 관악구 관악로5길 61,,37.476725,126.951218,서울특별시 관악구청,서울관악경찰서,Y,1,5~8,2021-09-23
"특수학교",새롬학교,서울특별시 관악구 보라매로 44,,37.493126,126.927367,서울특별시 관악구청,서울관악경찰서,Y,2,20,2021-09-23
"특수학교",서울정문학교,서울특별시 관악구 난향3길 31,,37.461733,126.916953,서울특별시 관악구청,서울관악경찰서,Y,1,6,2021-09-23
"어린이집",구립선봉어린이집,서울특별시 관악구 봉천로27길 20,,37.485148,126.939675,서울특별시 관악구청,서울관악경찰서,Y,1,6,2021-09-23
"어린이집",구립다원어린이집,서울특별시 관악구 미성길 123,,37.471967,126.912189,서울특별시 관악구청,서울관악경찰서,Y,2,6,2021-09-23
"어린이집",구립도담어린이집,서울특별시 관악구 봉천동 청림3길 37 도담어린이집,서울특별시 관악구 봉천동 1-85,37.489733,126.958378,서울특별시 관악구청,서울관악경찰서,Y,3,6,2021-09-23
"어린이집",구립새빛어린이집,서울특별시 관악구 신림동 신사로10길 29,서울특별시 관악구 신림동 501-30,37.486319,126.915149,서울특별시 관악구청,서울관악경찰서,Y,2,6,2021-09-23
"어린이집",노아어린이집,서울특별시 관악구 신림동 남부순환로145길 6 나동,서울특별시 관악구 신림동 538-16,37.481854,126.912372,서울특별시 관악구청,서울관악경찰서,Y,2,6,2021-09-23
"어린이집",구립문성어린이집,서울특별시 관악구 신림동 시흥대로164길 27 구립문성어린이집,서울특별시 관악구 신림동 1661-15,37.482015,126.902893,서울특별시 관악구청,서울관악경찰서,Y,2,6,2021-09-23
"어린이집",구립미림어린이집,서울특별시 관악구 신림동 태흥길 4 구립미림어린이집,서울특별시 관악구 신림동 300-7,37.4663997368,126.930942,서울특별시 관악구청,서울관악경찰서,Y,2,6,2021-09-23
"어린이집",구립합실어린이집,서울특별시 관악구 광신길 113,,37.464018,126.925415,서울특별시 관악구청,서울관악경찰서,Y,1,20,2021-09-23
"어린이집",구립서원어린이집,서울특별시 관악구 서원3길 25,,37.476926,126.934229,서울특별시 관악구청,서울관악경찰서,Y,1,6,2021-09-23
"어린이집",예대어린이집,서울특별시 관악구 양녕로2가길 41,,37.485299,126.947208,서울특별시 관악구청,서울관악경찰서,Y,1,6,2021-09-23
"어린이집",미라클어린이집,서울특별시 관악구 법원단지2길 15-4,,37.473654,126.919802,서울특별시 관악구청,서울관악경찰서,Y,1,4~6,2021-09-23
"유치원",예일유치원,서울특별시 관악구 낙성대역14길 6,,37.473911,126.964244,서울특별시 관악구청,서울관악경찰서,Y,1,6,2021-09-23
"유치원",영그린유치원,서울특별시 관악구 신림동 참숯5길 12 영어린이집,서울특별시 관악구 신림동 95-53,37.477066,126.940393,서울특별시 관악구청,서울관악경찰서,Y,1,6,2021-09-23
"어린이집",아뜰어린이집,서울특별시 관악구 봉천로23다길 23,서울특별시 관악구 봉천동 965-1,37.487501,126.936966,서울특별시 관악구청,서울관악경찰서,Y,1,6,2021-09-23
"어린이집",초롱별어린이집,서울특별시 관악구 난곡로45길 5,서울특별시 관악구 신림동 763-68,37.476210,126.915318,서울특별시 관악구청,서울관악경찰서,Y,3,6,2021-09-23
