"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",창천초교병설유치원,서울특별시 마포구 백범로1길 56,서울특별시 마포구 노고산동 33-1번지,37.5549191712,126.9392942416,마포구청,마포경찰서,Y,3,7.1~7.5,2020-05-19
"초등학교",서교초교,서울특별시 마포구 와우산로23길 20-27,서울특별시 마포구 서교동 341번지,37.5548889361,126.9243781315,마포구청,마포경찰서,Y,12,4.4~7.7,2020-05-19
"초등학교",성산초교,서울특별시 마포구 양화로3길 94,서울특별시 마포구 합정동 427-2번지,37.5534098000,126.9109485605,마포구청,마포경찰서,Y,3,4.6~14.3,2020-05-19
"초등학교",신북초교,서울특별시 마포구 월드컵북로38길 26,서울특별시 마포구 중동 42번지,37.5711039693,126.9053627531,마포구청,마포경찰서,Y,3,5.0~8.0,2020-05-19
"초등학교",한서초교,서울특별시 마포구 대흥로24바길 27,서울특별시 마포구 염리동 24-140번지,37.5536482837,126.9497793991,마포구청,마포경찰서,Y,1,5,2020-05-19
"초등학교",상암초교,서울특별시 마포구 월드컵북로 353,서울특별시 마포구 상암동 1635번지,37.5763366011,126.8923420937,마포구청,마포경찰서,Y,2,20~30,2020-05-19
"유치원",상암초교병설유치원,서울특별시 마포구 월드컵북로 353,서울특별시 마포구 상암동 1635번지,37.5763366011,126.8923420937,마포구청,마포경찰서,Y,2,20~30,2020-05-19
"초등학교",상지초교,서울특별시 마포구 월드컵로42길 30,서울특별시 마포구 상암동 1676번지,37.5797505682,126.8820758168,마포구청,마포경찰서,Y,1,11,2020-05-19
"유치원",상지초교병설유치원,서울특별시 마포구 월드컵로42길 30,서울특별시 마포구 상암동 1676번지,37.5797505682,126.8820758168,마포구청,마포경찰서,Y,1,11,2020-05-19
"초등학교",하늘초교,서울특별시 마포구 월드컵북로 502-14,서울특별시 마포구 상암동 1737번지,37.5858076256,126.8808616096,마포구청,마포경찰서,Y,1,7.5,2020-05-19
"초등학교",일본인학교,서울특별시 마포구 월드컵북로62길 11,서울특별시 마포구 상암동 1582번지,37.5836091330,126.8844155644,마포구청,마포경찰서,Y,1,13.0~14.0,2020-05-19
"유치원",서일유치원,서울특별시 마포구 새터산16길 12,서울특별시 마포구 성산동 200-68번지,37.5674560000,126.9080453000,마포구청,마포경찰서,Y,1,5.1~5.5,2020-05-19
"유치원",꿈터유치원,서울특별시 마포구 새터산2길 34,서울특별시 마포구 성산동 200-209번지,37.5653360000,126.9090240000,마포구청,마포경찰서,Y,1,6.2,2020-05-19
"유치원",새현대유치원,서울특별시 마포구 새창로6다길 22,서울특별시 마포구 도화동 547번지,37.5403871434,126.9535992065,마포구청,마포경찰서,Y,2,11.3~13.4,2020-05-19
"유치원",홍대병설유치원,서울특별시 마포구 성미산로 111,서울특별시 마포구 연남동 369-1번지,37.5635098256,126.9191674115,마포구청,마포경찰서,Y,2,15,2020-05-19
"유치원",정님유치원,서울특별시 마포구 백범로25길 99-12,서울특별시 마포구 염리동 45-5번지,37.5501620000,126.9477960000,마포구청,마포경찰서,N,0,6,2020-05-19
"유치원",배영유치원,서울특별시 마포구 잔다리로6길 11,서울특별시 마포구 서교동 370-13번지,37.5526476980,126.9195956066,마포구청,마포경찰서,Y,1,3.9~7.7,2020-05-19
"유치원",서울유치원,서울특별시 마포구 월드컵북로 235,서울특별시 마포구 성산동 446번지,37.5696987915,126.9014162937,마포구청,마포경찰서,Y,1,17.1,2020-05-19
"유치원",나사렛유치원,서울특별시 마포구 매봉산로 24-1,서울특별시 마포구 상암동 1639번지,37.5743360000,126.8903822000,마포구청,마포경찰서,Y,1,20,2020-05-19
"유치원",대진유치원,서울특별시 마포구 성미산로11길 36,서울특별시 마포구 성산동 13-15번지,37.5621879000,126.9164207346,마포구청,마포경찰서,Y,1,6.0~8.0,2020-05-19
"유치원",마포대진유치원,서울특별시 마포구 성미산로 110,서울특별시 마포구 연남동 493-6번지,37.5618240000,126.9193140923,마포구청,마포경찰서,Y,1,7.8,2020-05-19
