"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"초등학교",삼전초등학교,서울특별시 송파구 백제고분로28길 19,서울특별시 송파구 삼전동 63,37.5016992068,127.0932693753,서울특별시 송파구청,송파경찰서,Y,3,10,2020-02-20
"초등학교",석촌초등학교,서울특별시 송파구 가락로11길 26,서울특별시 송파구 석촌동 267,37.5026298225,127.1052132111,서울특별시 송파구청,송파경찰서,Y,3,10,2020-02-20
"초등학교",세륜초등학교,서울특별시 송파구 양재대로 1264,서울특별시 송파구 오륜동 89-23,37.5185590724,127.1341356,서울특별시 송파구청,송파경찰서,Y,1,15~25,2020-02-20
"초등학교",송례초등학교,서울특별시 송파구 위례순환로 439,서울특별시 송파구 위례동 898,37.4778899463,127.1384396584,서울특별시 송파구청,송파경찰서,Y,1,25,2020-02-20
"초등학교",송전초등학교,서울특별시 송파구 석촌호수로 159,서울특별시 송파구 잠실3동 44-2,37.5088300798,127.0951286104,서울특별시 송파구청,송파경찰서,Y,2,23~35,2020-02-20
"초등학교",송파초등학교,서울특별시 송파구 풍성로20길 44,서울특별시 송파구 송파1동 114,37.5318846619,127.1156312815,서울특별시 송파구청,송파경찰서,Y,4,6,2020-02-20
"초등학교",신가초등학교,서울특별시 송파구 송이로 75,서울특별시 송파구 가락본동 43-1,37.5003769,127.1198579,서울특별시 송파구청,송파경찰서,Y,3,8,2020-02-20
"초등학교",신천초등학교,서울특별시 송파구 올림픽로 215,서울특별시 송파구 잠실3동 27-5,37.5140127190,127.0950492240,서울특별시 송파구청,송파경찰서,Y,1,15,2020-02-20
"초등학교",아주초등학교,서울특별시 송파구 올림픽로4길 59,서울특별시 송파구 잠실7동 354,37.50582752,127.0757669,서울특별시 송파구청,송파경찰서,Y,3,9~20,2020-02-20
"초등학교",영풍초등학교,서울특별시 송파구 오금로57길 15,서울특별시 송파구 거여1동 12,37.4962643,127.1430149311,서울특별시 송파구청,송파경찰서,Y,7,7~9,2020-02-20
"초등학교",오금초등학교,서울특별시 송파구 위례성대로22길 11,서울특별시 송파구 오금동 7,37.5088663420,127.1323304746,서울특별시 송파구청,송파경찰서,Y,3,8~15,2020-02-20
"초등학교",오륜초등학교,서울특별시 송파구 양재대로 1196,서울특별시 송파구 오륜동 89-16,37.5124246492,127.1345084357,서울특별시 송파구청,송파경찰서,Y,1,22,2020-02-20
"초등학교",잠동초등학교,서울특별시 송파구 올림픽로35길 122,서울특별시 송파구 잠실6동 7-2,37.5183371085,127.0999323245,서울특별시 송파구청,송파경찰서,Y,2,8~12,2020-02-20
"초등학교",잠실초등학교,서울특별시 송파구 올림픽로35길 20(,서울특별시 송파구 잠실4동 20-1,37.5201866,127.1113101,서울특별시 송파구청,송파경찰서,Y,1,15~28,2020-02-20
"초등학교",잠일초등학교,서울특별시 송파구 올림픽로 95,서울특별시 송파구 잠실2동 19-1,37.51473995,127.0816351,서울특별시 송파구청,송파경찰서,Y,1,15,2020-02-20
"초등학교",잠전초등학교,서울특별시 송파구 올림픽로12길 51,서울특별시 송파구 잠실본동 229,37.5073393539,127.0838483213,서울특별시 송파구청,송파경찰서,Y,4,6~10,2020-02-20
"초등학교",잠현초등학교,서울특별시 송파구 올림픽로37길 109,서울특별시 송파구 잠실4동 20-1,37.52258569,127.104713,서울특별시 송파구청,송파경찰서,Y,3,11~25,2020-02-20
"초등학교",중대초등학교,서울특별시 송파구 송파대로36길 8,서울특별시 송파구 송파2동 191,37.4998109131,127.1136050041,서울특별시 송파구청,송파경찰서,Y,5,6~10,2020-02-20
"초등학교",토성초등학교,서울특별시 송파구 풍성로20길 44,서울특별시 송파구 풍납2동 191,37.5318846619,127.1156312815,서울특별시 송파구청,송파경찰서,Y,4,6~15,2020-02-20
"초등학교",평화초등학교,서울특별시 송파구 송파대로26길 22,서울특별시 송파구 가락본동 106,37.4915664906,127.1228091,서울특별시 송파구청,송파경찰서,Y,4,8~10,2020-02-20
"초등학교",풍납초등학교,서울특별시 송파구 풍성로 43,서울특별시 송파구 풍납1동 165,37.5344059116,127.1172055780,서울특별시 송파구청,송파경찰서,Y,4,5~15,2020-02-20
"초등학교",풍성초등학교,서울특별시 송파구 강동대로 62,서울특별시 송파구 풍납2동 388-8,37.5265519152,127.1144193504,서울특별시 송파구청,송파경찰서,Y,3,20,2020-02-20
"초등학교",해누리초등학교,서울특별시 송파구 송파대로37길 95,서울특별시 송파구 가락동 479-1,37.4984122244,127.1021222752,서울특별시 송파구청,송파경찰서,Y,2,10~15,2020-02-20
"유치원",가락병설유치원,서울특별시 송파구 송파대로37길 45,서울특별시 송파구 가락동 477,37.5000219623,127.107614,서울특별시 송파구청,송파경찰서,Y,2,10~15,2020-02-20
"유치원",거여병설유치원,서울특별시 송파구 마천로25길 18,서울특별시 송파구 오금동 108-1,37.5051694170,127.1409872048,서울특별시 송파구청,송파경찰서,Y,4,7~12,2020-02-20
"유치원",기린유치원,서울특별시 송파구 백제고분로41길 20,서울특별시 송파구 송파1동 24,37.507711,127.107597,서울특별시 송파구청,송파경찰서,Y,1,6~10,2020-02-20
"유치원",꿈밭유치원,서울특별시 송파구 올림픽로4길 32,서울특별시 송파구 잠실7동 101-8,37.507822,127.074212,서울특별시 송파구청,송파경찰서,Y,1,20,2020-02-20
"유치원",동삼유치원,서울특별시 송파구 마천로41길 14,서울특별시 송파구 마천2동 128-16,37.4969515,127.1490677,서울특별시 송파구청,송파경찰서,Y,1,7~10,2020-02-20
"유치원",동화나라유치원,서울특별시 송파구 강동대로3길 23,서울특별시 송파구 풍납2동 238-2,37.5288178583,127.115429,서울특별시 송파구청,송파경찰서,Y,1,7~8,2020-02-20
"유치원",별나라유치원,서울특별시 송파구 새말로8길 12,서울특별시 송파구 장지동 72-3,37.481381,127.1257877,서울특별시 송파구청,송파경찰서,Y,1,15,2020-02-20
"유치원",불광유치원,서울특별시 송파구 송파대로49길 23,서울특별시 송파구 석촌동 160-1,37.5069141126,127.1021089,서울특별시 송파구청,송파경찰서,Y,1,5~8,2020-02-20
