"시설종류",대상시설명,소재지도로명주소,소재지지번주소,위도,경도,관리기관명,관할경찰서명,CCTV설치여부,CCTV설치대수,보호구역도로폭,데이터기준일자
"유치원",동신병설유치원,서울특별시 성북구 보문사길 50,서울특별시 성북구 보문동3가 228,37.58328607,127.0170593,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"초등학교",우촌초등학교,서울특별시 성북구 성북로4길 52-1,서울특별시 성북구 돈암동 609-1,37.59564089,127.0114006,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,8,2021-09-09
"유치원",삼선병설유치원,서울특별시 성북구 보문로29길 106,서울특별시 성북구 삼선동3가 30-4,37.58714288,127.0126717,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"유치원",새삼선유치원,서울특별시 성북구 성북로4길 21,서울특별시 성북구 동소문동1가 140-75,37.58998063,127.0059939,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,14,2021-09-09
"유치원",석관병설유치원,서울특별시 성북구 돌곶이로22길 21,서울특별시 성북구 석관동 205,37.61102341,127.0583548,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"유치원",선한유치원,서울특별시 성북구 길음로9길 73,서울특별시 성북구 길음동 547-78,37.60398309,127.0205883,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,8,2021-09-09
"유치원",성북병설유치원,서울특별시 성북구 성북로 102-10,서울특별시 성북구 성북동 66-1,37.59405236,126.9987771,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"유치원",베네딕도유치원,서울특별시 성북구 아리랑로16길 52,서울특별시 성북구 돈암동 413-79,37.59965547,127.0158038,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,5,2021-09-09
"유치원",새싹유치원,서울특별시 성북구 정릉로 280,서울특별시 성북구 정릉동 139-2,37.60298573,127.0142327,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,5,2021-09-09
"유치원",영암유치원,서울특별시 성북구 안암로7길 66,서울특별시 성북구 안암동3가 130-9,37.58236597,127.0234341,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,6,2021-09-09
"유치원",좋은소리유치원,서울특별시 성북구 길음로13길 29,서울특별시 성북구 길음동 1280-7,37.6083303,127.0188388,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,8,2021-09-09
"유치원",한가람유치원,서울특별시 성북구 서경로 166,서울특별시 성북구 정릉동 239-1,37.61630277,127.010289,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,12,2021-09-09
"유치원",개동유치원,서울특별시 성북구 보국문로 143,서울특별시 성북구 정릉동 771-3,37.6157955,127.0049727,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"유치원",길원병설유치원,서울특별시 성북구 길음로15길 55,서울특별시 성북구 길음동 1280-4,37.60906528,127.0167359,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"유치원",길음단설유치원,서울특별시 성북구 길음로 142,서울특별시 성북구 길음동 635-7,37.61363151,127.0166585,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
"유치원",예린유치원,서울특별시 성북구 종암로25길 17,서울특별시 성북구 종암동 79-204,37.60000168,127.0323416,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"유치원",영천유치원,서울특별시 성북구 장위로 34,서울특별시 성북구 장위동 231-46,37.61412669,127.0404596,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2021-09-09
"유치원",해뜨는유치원,서울특별시 성북구 서경로2길 16,서울특별시 성북구 정릉동 181-22,37.6048317,127.0157068,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,5.5-6.3,2021-09-09
"유치원",루이유치원,서울특별시 성북구 서경로6길 13,서울특별시 성북구 길음동 1284-4,37.60713001,127.0163762,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,14,2021-09-09
"특수학교",서울다원학교,서울특별시 성북구 성북로31길 5-15,서울특별시 성북구 성북동 226-220,37.59394033,126.9913627,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2021-09-09
